"TYPE","UPDATE","SIZE1","SIZE2","INTRARATE1","INTRARATE2","INTERRATE1","INTERRATE2","CONTRARIAN1","CONTRARIAN2","PREM","POSTM","TIME","DELAY","CURRENT_MICRO_H","CURRENT_MACRO_H","NEXT_MICRO_H","NEXT_MACRO_H","MICRO_I","MACRO_I","CURRENT_I","NEXT_I"
"COMPACT_MODEL","EDGES",8,0,1,1,1,1,0,0,"MACRO_MS_|0|1|2-6|7|8|","MACRO_MS",0,7,NA,NA,NA,NA,NA,0.132854883283617,0.472786610674646,NA
"COMPACT_MODEL","EDGES",8,0,1,1,1,1,0,0,"MACRO_MS_|0|1|2|3|4-5|6|7|8|","MACRO_MS",0,7,NA,NA,NA,NA,NA,0.348410572409958,2.05640225925218,NA
"COMPACT_MODEL","EDGES",8,0,1,1,1,1,0,0,"MACRO_MS_|0|1|2|3|4|5|6|7|8|","MACRO_MS",0,7,NA,NA,NA,NA,NA,0.372936090209348,2.54419750745381,NA
"COMPACT_MODEL","EDGES",8,0,1,1,1,1,0,0,"MACRO_MS_|0-1|2-6|7-8|","MACRO_MS",0,8,NA,NA,NA,NA,NA,0.116521367371798,0.437401259010734,NA
"COMPACT_MODEL","EDGES",8,0,1,1,1,1,0,0,"MACRO_MS_|0-1|2-7|8|","MACRO_MS",0,8,NA,NA,NA,NA,NA,0.073501458888043,0.256297291693618,NA
"COMPACT_MODEL","EDGES",8,0,1,1,1,1,0,0,"MACRO_MS_|0-7|8|","MACRO_MS",0,8,NA,NA,NA,NA,NA,0.014554317248362,0.036874506253872,NA
"COMPACT_MODEL","EDGES",8,0,1,1,1,1,0,0,"MACRO_MS_|0-8|","MACRO_MS",0,8,NA,NA,NA,NA,NA,0,0,NA
"COMPACT_MODEL","EDGES",8,0,1,1,1,1,0,0,"MACRO_MS_|0|1-2|3-4|5-6|7|8|","MACRO_MS",0,8,NA,NA,NA,NA,NA,0.297156035935084,1.64762017997528,NA
"COMPACT_MODEL","EDGES",8,0,1,1,1,1,0,0,"MACRO_MS_|0|1-2|3-5|6-7|8|","MACRO_MS",0,8,NA,NA,NA,NA,NA,0.251237557367016,1.20838584132809,NA
"COMPACT_MODEL","EDGES",8,0,1,1,1,1,0,0,"MACRO_MS_|0|1-2|3-6|7|8|","MACRO_MS",0,8,NA,NA,NA,NA,NA,0.194412101654183,0.851137270461684,NA
"COMPACT_MODEL","EDGES",8,0,1,1,1,1,0,0,"MACRO_MS_|0|1-7|8|","MACRO_MS",0,8,NA,NA,NA,NA,NA,0.029086534332222,0.073726912343242,NA
"COMPACT_MODEL","EDGES",8,0,1,1,1,1,0,0,"MACRO_MS_|0|1|2-6|7|8|","MACRO_MS",0,8,NA,NA,NA,NA,NA,0.123510253311948,0.472786610674646,NA
"COMPACT_MODEL","EDGES",8,0,1,1,1,1,0,0,"MACRO_MS_|0|1|2|3-4|5-6|7|8|","MACRO_MS",0,8,NA,NA,NA,NA,NA,0.304611912977631,1.75508643870305,NA
"COMPACT_MODEL","EDGES",8,0,1,1,1,1,0,0,"MACRO_MS_|0|1|2|3-4|5|6|7|8|","MACRO_MS",0,8,NA,NA,NA,NA,NA,0.319917547848558,2.05640225925218,NA
"COMPACT_MODEL","EDGES",8,0,1,1,1,1,0,0,"MACRO_MS_|0|1|2|3|4-5|6|7|8|","MACRO_MS",0,8,NA,NA,NA,NA,NA,0.319917547848558,2.05640225925218,NA
"COMPACT_MODEL","EDGES",8,0,1,1,1,1,0,0,"MACRO_MS_|0|1|2|3|4|5|6|7|8|","MACRO_MS",0,8,NA,NA,NA,NA,NA,0.341891305216416,2.54419750745381,NA
"COMPACT_MODEL","EDGES",8,0,1,1,1,1,0,0,"MACRO_MS_|0-1|2-6|7-8|","MACRO_MS",0,9,NA,NA,NA,NA,NA,0.109280528618202,0.437401259010734,NA
"COMPACT_MODEL","EDGES",8,0,1,1,1,1,0,0,"MACRO_MS_|0-1|2-7|8|","MACRO_MS",0,9,NA,NA,NA,NA,NA,0.068993156114392,0.256297291693618,NA
"COMPACT_MODEL","EDGES",8,0,1,1,1,1,0,0,"MACRO_MS_|0-8|","MACRO_MS",0,9,NA,NA,NA,NA,NA,0,0,NA
"COMPACT_MODEL","EDGES",8,0,1,1,1,1,0,0,"MACRO_MS_|0|1-2|3-4|5-6|7|8|","MACRO_MS",0,9,NA,NA,NA,NA,NA,0.276069686842803,1.64762017997528,NA
"COMPACT_MODEL","EDGES",8,0,1,1,1,1,0,0,"MACRO_MS_|0|1-2|3-5|6-7|8|","MACRO_MS",0,9,NA,NA,NA,NA,NA,0.233997293985229,1.20838584132809,NA
"COMPACT_MODEL","EDGES",8,0,1,1,1,1,0,0,"MACRO_MS_|0|1-2|3-6|7|8|","MACRO_MS",0,9,NA,NA,NA,NA,NA,0.181541814571646,0.851137270461684,NA
"COMPACT_MODEL","EDGES",8,0,1,1,1,1,0,0,"MACRO_MS_|0|1-7|8|","MACRO_MS",0,9,NA,NA,NA,NA,NA,0.027333508035764,0.073726912343242,NA
"COMPACT_MODEL","EDGES",8,0,1,1,1,1,0,0,"MACRO_MS_|0|1-8|","MACRO_MS",0,9,NA,NA,NA,NA,NA,0.013677804100133,0.036874506253872,NA
"COMPACT_MODEL","EDGES",8,0,1,1,1,1,0,0,"MACRO_MS_|0|1|2-3|4-5|6-7|8|","MACRO_MS",0,9,NA,NA,NA,NA,NA,0.276069686842804,1.64762017997528,NA
"COMPACT_MODEL","EDGES",8,0,1,1,1,1,0,0,"MACRO_MS_|0|1|2-3|4-5|6|7|8|","MACRO_MS",0,9,NA,NA,NA,NA,NA,0.282934253073783,1.75508643870305,NA
"COMPACT_MODEL","EDGES",8,0,1,1,1,1,0,0,"MACRO_MS_|0|1|2-6|7|8|","MACRO_MS",0,9,NA,NA,NA,NA,NA,0.115747117969613,0.472786610674646,NA
"COMPACT_MODEL","EDGES",8,0,1,1,1,1,0,0,"MACRO_MS_|0|1|2|3-4|5-6|7|8|","MACRO_MS",0,9,NA,NA,NA,NA,NA,0.282934253073783,1.75508643870305,NA
"COMPACT_MODEL","EDGES",8,0,1,1,1,1,0,0,"MACRO_MS_|0|1|2|3-4|5|6|7|8|","MACRO_MS",0,9,NA,NA,NA,NA,NA,0.296919106927486,2.05640225925218,NA
"COMPACT_MODEL","EDGES",8,0,1,1,1,1,0,0,"MACRO_MS_|0|1|2|3|4-5|6|7|8|","MACRO_MS",0,9,NA,NA,NA,NA,NA,0.296919106927486,2.05640225925218,NA
"COMPACT_MODEL","EDGES",8,0,1,1,1,1,0,0,"MACRO_MS_|0|1|2|3|4|5|6|7|8|","MACRO_MS",0,9,NA,NA,NA,NA,NA,0.316915957223297,2.54419750745381,NA
"COMPACT_MODEL","EDGES",8,0,1,1,1,1,0,0,"MACRO_MS_|0-1|2-6|7-8|","MACRO_MS",0,10,NA,NA,NA,NA,NA,0.103151864183186,0.437401259010734,NA
"COMPACT_MODEL","EDGES",8,0,1,1,1,1,0,0,"MACRO_MS_|0-8|","MACRO_MS",0,10,NA,NA,NA,NA,NA,0,0,NA
"COMPACT_MODEL","EDGES",8,0,1,1,1,1,0,0,"MACRO_MS_|0|1-2|3-5|6-7|8|","MACRO_MS",0,10,NA,NA,NA,NA,NA,0.219671639982956,1.20838584132809,NA
